,UserId,SurveyId,ANS_Q1,ANS_Q2,ANS_Q3,ANS_Q4
1519,926356,1,-1.0,7.0,,
1520,926618,1,9.0,-1.0,,
1521,927438,1,8.0,-1.0,,
1522,927515,1,-1.0,4.0,,
1523,929081,1,1.0,-1.0,,
1524,929144,1,-1.0,0.0,,
1525,929713,1,-1.0,1.0,,
1526,930506,1,4.0,-1.0,,
1527,931134,1,-1.0,9.0,,
1528,931507,1,3.0,-1.0,,
1529,932286,1,9.0,-1.0,,
1530,932372,1,6.0,-1.0,,
1531,932718,1,3.0,-1.0,,
1532,933154,1,-1.0,8.0,,
1533,933655,1,4.0,-1.0,,
1534,934617,1,-1.0,1.0,,
1535,935575,1,-1.0,5.0,,
1536,935812,1,5.0,-1.0,,
1537,935925,1,1.0,-1.0,,
1538,937329,1,-1.0,2.0,,
1539,937998,1,6.0,-1.0,,
1540,938435,1,8.0,-1.0,,
1541,938752,1,-1.0,6.0,,
1542,939925,1,-1.0,8.0,,
1543,940521,1,-1.0,8.0,,
1544,941407,1,-1.0,4.0,,
1545,941613,1,9.0,-1.0,,
1546,941722,1,9.0,-1.0,,
1547,942057,1,-1.0,9.0,,
1548,942352,1,2.0,-1.0,,
1549,945864,1,5.0,-1.0,,
1550,946496,1,2.0,-1.0,,
1551,947485,1,5.0,-1.0,,
1552,947488,1,1.0,-1.0,,
1553,947829,1,9.0,-1.0,,
1554,948017,1,-1.0,4.0,,
1555,948266,1,4.0,-1.0,,
1556,949176,1,-1.0,1.0,,
1557,949478,1,1.0,-1.0,,
1558,951086,1,-1.0,5.0,,
1559,951226,1,-1.0,8.0,,
1560,952201,1,-1.0,9.0,,
1561,952377,1,7.0,-1.0,,
1562,952764,1,-1.0,0.0,,
1563,953590,1,3.0,-1.0,,
1564,954324,1,-1.0,9.0,,
1565,954545,1,-1.0,3.0,,
1566,954885,1,-1.0,0.0,,
1567,954979,1,-1.0,2.0,,
1568,955481,1,8.0,-1.0,,
1569,956049,1,4.0,-1.0,,
1570,956559,1,8.0,-1.0,,
1571,956584,1,1.0,-1.0,,
1572,957290,1,-1.0,4.0,,
1573,957448,1,3.0,-1.0,,
1574,957454,1,-1.0,0.0,,
1575,957870,1,-1.0,3.0,,
1576,959146,1,1.0,-1.0,,
1577,961853,1,4.0,-1.0,,
1578,962226,1,8.0,-1.0,,
1579,962932,1,-1.0,7.0,,
1580,964022,1,5.0,-1.0,,
1581,965117,1,-1.0,9.0,,
1582,965319,1,4.0,-1.0,,
1583,965540,1,-1.0,6.0,,
1584,965747,1,-1.0,7.0,,
1585,966517,1,4.0,-1.0,,
1586,966720,1,-1.0,4.0,,
1587,966845,1,3.0,-1.0,,
1588,967265,1,5.0,-1.0,,
1589,967696,1,-1.0,1.0,,
1590,968770,1,-1.0,2.0,,
1591,968928,1,5.0,-1.0,,
1592,969176,1,-1.0,8.0,,
1593,970446,1,-1.0,6.0,,
1594,970696,1,-1.0,8.0,,
1595,972082,1,8.0,-1.0,,
1596,972156,1,-1.0,4.0,,
1597,972376,1,9.0,-1.0,,
1598,973006,1,0.0,-1.0,,
1599,973698,1,0.0,-1.0,,
1600,973989,1,7.0,-1.0,,
1601,974878,1,4.0,-1.0,,
1602,975031,1,-1.0,3.0,,
1603,975173,1,-1.0,1.0,,
1604,975783,1,8.0,-1.0,,
1605,976452,1,-1.0,8.0,,
1606,977319,1,9.0,-1.0,,
1607,977692,1,-1.0,1.0,,
1608,977889,1,9.0,-1.0,,
1609,979535,1,-1.0,9.0,,
1610,980195,1,-1.0,2.0,,
1611,981262,1,8.0,-1.0,,
1612,981411,1,-1.0,2.0,,
1613,981536,1,-1.0,9.0,,
1614,983499,1,2.0,-1.0,,
1615,984244,1,-1.0,0.0,,
1616,984578,1,-1.0,6.0,,
1617,985271,1,-1.0,0.0,,
1618,986856,1,-1.0,6.0,,
1619,987745,1,-1.0,8.0,,
1620,988030,1,-1.0,3.0,,
1621,988318,1,3.0,-1.0,,
1622,988561,1,-1.0,1.0,,
1623,989748,1,7.0,-1.0,,
1624,989983,1,0.0,-1.0,,
1625,990239,1,-1.0,8.0,,
1626,990400,1,3.0,-1.0,,
1627,990433,1,1.0,-1.0,,
1628,991129,1,4.0,-1.0,,
1629,991219,1,-1.0,3.0,,
1630,991474,1,-1.0,9.0,,
1631,991542,1,-1.0,7.0,,
1632,992054,1,-1.0,8.0,,
1633,992123,1,-1.0,4.0,,
1634,993189,1,-1.0,5.0,,
1635,993740,1,9.0,-1.0,,
1636,994638,1,4.0,-1.0,,
1637,995440,1,-1.0,6.0,,
1638,996880,1,2.0,-1.0,,
1639,997327,1,-1.0,4.0,,
1640,997329,1,-1.0,3.0,,
1641,997497,1,3.0,-1.0,,
1642,998902,1,-1.0,9.0,,
1643,1001116,1,6.0,-1.0,,
1644,1001167,1,8.0,-1.0,,
1645,1001676,1,6.0,-1.0,,
1646,1001773,1,7.0,-1.0,,
1647,1002410,1,9.0,-1.0,,
1648,1002661,1,-1.0,9.0,,
1649,1002854,1,-1.0,5.0,,
1650,1005589,1,7.0,-1.0,,
1651,1006385,1,-1.0,4.0,,
1652,1007381,1,-1.0,1.0,,
1653,1007714,1,5.0,-1.0,,
1654,1008188,1,-1.0,9.0,,
1655,1008378,1,8.0,-1.0,,
1656,1008498,1,1.0,-1.0,,
1657,1008673,1,-1.0,8.0,,
1658,1009373,1,4.0,-1.0,,
1659,1010469,1,8.0,-1.0,,
1660,1010528,1,-1.0,6.0,,
1661,1011114,1,1.0,-1.0,,
1662,1011541,1,-1.0,6.0,,
1663,1011746,1,-1.0,4.0,,
1664,1012040,1,1.0,-1.0,,
1665,1012671,1,9.0,-1.0,,
1666,1013587,1,8.0,-1.0,,
1667,1013797,1,0.0,-1.0,,
1668,1014241,1,-1.0,2.0,,
1669,1015832,1,-1.0,0.0,,
1670,1015943,1,0.0,-1.0,,
1671,1016482,1,3.0,-1.0,,
1672,1019232,1,0.0,-1.0,,
1673,1020927,1,-1.0,4.0,,
1674,1358,2,,-1.0,9.0,
1675,1548,2,,-1.0,5.0,
1676,1564,2,,-1.0,8.0,
1677,2949,2,,8.0,-1.0,
1678,3950,2,,4.0,-1.0,
1679,4195,2,,-1.0,1.0,
1680,4851,2,,-1.0,2.0,
1681,5033,2,,9.0,-1.0,
1682,5064,2,,-1.0,4.0,
1683,5653,2,,-1.0,7.0,
1684,5896,2,,2.0,-1.0,
1685,6635,2,,-1.0,5.0,
1686,6738,2,,-1.0,3.0,
1687,6855,2,,9.0,-1.0,
1688,8327,2,,-1.0,1.0,
1689,9371,2,,7.0,-1.0,
1690,9458,2,,-1.0,8.0,
1691,9682,2,,7.0,-1.0,
1692,9751,2,,-1.0,1.0,
1693,10900,2,,-1.0,5.0,
1694,11137,2,,3.0,-1.0,
1695,11664,2,,-1.0,8.0,
1696,13004,2,,4.0,-1.0,
1697,13025,2,,-1.0,2.0,
1698,15552,2,,-1.0,2.0,
1699,15814,2,,-1.0,2.0,
1700,16031,2,,6.0,-1.0,
1701,16542,2,,-1.0,4.0,
1702,16545,2,,5.0,-1.0,
1703,17330,2,,1.0,-1.0,
1704,18317,2,,6.0,-1.0,
1705,18743,2,,-1.0,0.0,
1706,18828,2,,3.0,-1.0,
1707,20143,2,,0.0,-1.0,
1708,20377,2,,1.0,-1.0,
1709,20496,2,,-1.0,9.0,
1710,20682,2,,7.0,-1.0,
1711,21226,2,,5.0,-1.0,
1712,21812,2,,-1.0,8.0,
1713,22608,2,,9.0,-1.0,
1714,23015,2,,6.0,-1.0,
1715,23174,2,,9.0,-1.0,
1716,23441,2,,-1.0,9.0,
1717,23571,2,,4.0,-1.0,
1718,24489,2,,7.0,-1.0,
1719,25287,2,,6.0,-1.0,
1720,26061,2,,-1.0,4.0,
1721,26678,2,,7.0,-1.0,
1722,27900,2,,-1.0,3.0,
1723,28605,2,,-1.0,6.0,
1724,29322,2,,-1.0,1.0,
1725,29450,2,,-1.0,2.0,
1726,30046,2,,-1.0,8.0,
1727,30145,2,,3.0,-1.0,
1728,31490,2,,0.0,-1.0,
1729,31550,2,,-1.0,6.0,
1730,31639,2,,-1.0,0.0,
1731,32415,2,,-1.0,8.0,
1732,32623,2,,-1.0,6.0,
1733,32875,2,,-1.0,1.0,
1734,33094,2,,9.0,-1.0,
1735,34290,2,,-1.0,3.0,
1736,35532,2,,-1.0,3.0,
1737,35599,2,,0.0,-1.0,
1738,36220,2,,0.0,-1.0,
1739,36446,2,,2.0,-1.0,
1740,36601,2,,-1.0,8.0,
1741,36717,2,,-1.0,1.0,
1742,39067,2,,-1.0,4.0,
1743,39213,2,,-1.0,3.0,
1744,39311,2,,7.0,-1.0,
1745,39396,2,,-1.0,6.0,
1746,39716,2,,-1.0,8.0,
1747,39825,2,,-1.0,6.0,
1748,40308,2,,2.0,-1.0,
1749,40331,2,,-1.0,5.0,
1750,41549,2,,-1.0,3.0,
1751,42049,2,,-1.0,7.0,
1752,42227,2,,1.0,-1.0,
1753,42393,2,,0.0,-1.0,
1754,43022,2,,-1.0,3.0,
1755,44091,2,,-1.0,3.0,
1756,44138,2,,9.0,-1.0,
1757,44543,2,,-1.0,4.0,
1758,45669,2,,8.0,-1.0,
1759,45876,2,,-1.0,4.0,
1760,46680,2,,8.0,-1.0,
1761,46843,2,,6.0,-1.0,
1762,47637,2,,-1.0,5.0,
1763,51443,2,,0.0,-1.0,
1764,51755,2,,6.0,-1.0,
1765,53209,2,,8.0,-1.0,
1766,53416,2,,-1.0,5.0,
1767,53501,2,,-1.0,7.0,
1768,55167,2,,4.0,-1.0,
1769,55337,2,,5.0,-1.0,
1770,56211,2,,9.0,-1.0,
1771,56475,2,,2.0,-1.0,
1772,56852,2,,1.0,-1.0,
1773,57600,2,,-1.0,7.0,
1774,57797,2,,6.0,-1.0,
1775,58924,2,,0.0,-1.0,
1776,59335,2,,-1.0,9.0,
1777,59745,2,,3.0,-1.0,
1778,60048,2,,-1.0,1.0,
1779,60732,2,,-1.0,5.0,
1780,61213,2,,3.0,-1.0,
1781,61799,2,,-1.0,3.0,
1782,62013,2,,2.0,-1.0,
1783,63077,2,,9.0,-1.0,
1784,63490,2,,7.0,-1.0,
1785,63531,2,,7.0,-1.0,
1786,65717,2,,1.0,-1.0,
1787,66572,2,,-1.0,3.0,
1788,68238,2,,-1.0,3.0,
1789,69272,2,,7.0,-1.0,
1790,69558,2,,2.0,-1.0,
1791,70645,2,,-1.0,5.0,
1792,70814,2,,8.0,-1.0,
1793,73313,2,,3.0,-1.0,
1794,74422,2,,-1.0,4.0,
1795,74743,2,,3.0,-1.0,
1796,74748,2,,-1.0,0.0,
1797,76666,2,,-1.0,3.0,
1798,78019,2,,0.0,-1.0,
1799,79307,2,,-1.0,5.0,
1800,81765,2,,-1.0,3.0,
1801,82483,2,,-1.0,0.0,
1802,84031,2,,6.0,-1.0,
1803,84341,2,,7.0,-1.0,
1804,85799,2,,-1.0,3.0,
1805,86601,2,,-1.0,3.0,
1806,87818,2,,3.0,-1.0,
1807,87990,2,,-1.0,4.0,
1808,87998,2,,0.0,-1.0,
1809,88533,2,,-1.0,4.0,
1810,89215,2,,8.0,-1.0,
1811,89606,2,,-1.0,1.0,
1812,89763,2,,-1.0,7.0,
1813,90376,2,,-1.0,6.0,
1814,90424,2,,-1.0,0.0,
1815,90432,2,,7.0,-1.0,
1816,90504,2,,-1.0,6.0,
1817,90930,2,,-1.0,9.0,
1818,91572,2,,-1.0,8.0,
1819,93534,2,,-1.0,6.0,
1820,94218,2,,7.0,-1.0,
1821,94927,2,,-1.0,0.0,
1822,95714,2,,-1.0,9.0,
1823,95894,2,,-1.0,8.0,
1824,96175,2,,8.0,-1.0,
1825,96221,2,,7.0,-1.0,
1826,97650,2,,-1.0,2.0,
1827,98267,2,,3.0,-1.0,
1828,98337,2,,-1.0,6.0,
1829,98411,2,,4.0,-1.0,
1830,99162,2,,-1.0,5.0,
1831,99772,2,,-1.0,7.0,
1832,104006,2,,-1.0,7.0,
1833,104715,2,,3.0,-1.0,
1834,104857,2,,-1.0,6.0,
1835,105017,2,,5.0,-1.0,
1836,105322,2,,2.0,-1.0,
1837,106025,2,,-1.0,1.0,
1838,106348,2,,-1.0,4.0,
1839,107534,2,,1.0,-1.0,
1840,107580,2,,1.0,-1.0,
1841,107793,2,,6.0,-1.0,
1842,108176,2,,4.0,-1.0,
1843,108567,2,,-1.0,5.0,
1844,109035,2,,0.0,-1.0,
1845,109057,2,,7.0,-1.0,
1846,109507,2,,6.0,-1.0,
1847,109834,2,,1.0,-1.0,
1848,109969,2,,9.0,-1.0,
1849,110460,2,,-1.0,3.0,
1850,110636,2,,-1.0,5.0,
1851,112106,2,,-1.0,8.0,
1852,113077,2,,-1.0,7.0,
1853,113793,2,,3.0,-1.0,
1854,113902,2,,-1.0,6.0,
1855,115515,2,,8.0,-1.0,
1856,115794,2,,7.0,-1.0,
1857,116166,2,,-1.0,1.0,
1858,116455,2,,7.0,-1.0,
1859,116659,2,,-1.0,9.0,
1860,117229,2,,-1.0,2.0,
1861,119093,2,,-1.0,3.0,
1862,121011,2,,-1.0,9.0,
1863,121089,2,,-1.0,7.0,
1864,122348,2,,9.0,-1.0,
1865,122989,2,,4.0,-1.0,
1866,123225,2,,8.0,-1.0,
1867,125206,2,,-1.0,7.0,
1868,125340,2,,-1.0,2.0,
1869,125972,2,,-1.0,6.0,
1870,126853,2,,0.0,-1.0,
1871,128610,2,,8.0,-1.0,
1872,128649,2,,4.0,-1.0,
1873,129615,2,,-1.0,2.0,
1874,131444,2,,0.0,-1.0,
1875,131473,2,,-1.0,1.0,
1876,131685,2,,-1.0,9.0,
1877,131847,2,,-1.0,7.0,
1878,132174,2,,6.0,-1.0,
1879,132446,2,,7.0,-1.0,
1880,132675,2,,9.0,-1.0,
1881,132900,2,,3.0,-1.0,
1882,133937,2,,4.0,-1.0,
1883,134541,2,,-1.0,6.0,
1884,134928,2,,-1.0,6.0,
1885,135720,2,,-1.0,9.0,
1886,136170,2,,7.0,-1.0,
1887,136455,2,,8.0,-1.0,
1888,136484,2,,-1.0,6.0,
1889,136495,2,,-1.0,8.0,
1890,136610,2,,-1.0,2.0,
1891,137184,2,,8.0,-1.0,
1892,137797,2,,3.0,-1.0,
1893,138066,2,,1.0,-1.0,
1894,138148,2,,-1.0,1.0,
1895,138292,2,,8.0,-1.0,
1896,138719,2,,7.0,-1.0,
1897,140288,2,,-1.0,2.0,
1898,140919,2,,-1.0,9.0,
1899,140998,2,,6.0,-1.0,
1900,141034,2,,6.0,-1.0,
1901,141095,2,,-1.0,4.0,
1902,141366,2,,-1.0,8.0,
1903,142521,2,,-1.0,1.0,
1904,142778,2,,3.0,-1.0,
1905,143240,2,,2.0,-1.0,
1906,144960,2,,9.0,-1.0,
1907,145324,2,,-1.0,8.0,
1908,145628,2,,-1.0,2.0,
1909,146111,2,,-1.0,3.0,
1910,146218,2,,-1.0,2.0,
1911,146504,2,,6.0,-1.0,
1912,146525,2,,-1.0,6.0,
1913,147429,2,,-1.0,6.0,
1914,147716,2,,9.0,-1.0,
1915,147963,2,,-1.0,4.0,
1916,148621,2,,7.0,-1.0,
1917,148701,2,,6.0,-1.0,
1918,149529,2,,-1.0,1.0,
1919,149650,2,,5.0,-1.0,
1920,149827,2,,-1.0,6.0,
1921,150163,2,,2.0,-1.0,
1922,151529,2,,-1.0,7.0,
1923,151845,2,,5.0,-1.0,
1924,153092,2,,0.0,-1.0,
1925,153579,2,,4.0,-1.0,
1926,153605,2,,-1.0,8.0,
1927,153671,2,,2.0,-1.0,
1928,154195,2,,-1.0,6.0,
1929,154492,2,,5.0,-1.0,
1930,154560,2,,6.0,-1.0,
1931,156065,2,,9.0,-1.0,
1932,158194,2,,-1.0,3.0,
1933,158814,2,,-1.0,2.0,
1934,158816,2,,-1.0,3.0,
1935,158980,2,,-1.0,2.0,
1936,159012,2,,1.0,-1.0,
1937,159313,2,,6.0,-1.0,
1938,159383,2,,-1.0,6.0,
1939,159462,2,,4.0,-1.0,
1940,159750,2,,-1.0,6.0,
1941,160852,2,,-1.0,0.0,
1942,161757,2,,9.0,-1.0,
1943,162342,2,,-1.0,3.0,
1944,162606,2,,-1.0,7.0,
1945,162991,2,,-1.0,4.0,
1946,163167,2,,-1.0,8.0,
1947,163475,2,,6.0,-1.0,
1948,164210,2,,4.0,-1.0,
1949,164260,2,,0.0,-1.0,
1950,165116,2,,5.0,-1.0,
1951,165157,2,,-1.0,6.0,
1952,165995,2,,9.0,-1.0,
1953,166409,2,,8.0,-1.0,
1954,166767,2,,7.0,-1.0,
1955,167352,2,,4.0,-1.0,
1956,167394,2,,-1.0,2.0,
1957,167487,2,,-1.0,9.0,
1958,169263,2,,0.0,-1.0,
1959,171272,2,,0.0,-1.0,
1960,171613,2,,3.0,-1.0,
1961,172456,2,,1.0,-1.0,
1962,172728,2,,-1.0,4.0,
1963,172840,2,,-1.0,4.0,
1964,174027,2,,-1.0,0.0,
1965,174723,2,,9.0,-1.0,
1966,176570,2,,8.0,-1.0,
1967,177605,2,,0.0,-1.0,
1968,178188,2,,0.0,-1.0,
1969,178475,2,,-1.0,2.0,
1970,178505,2,,-1.0,7.0,
1971,179198,2,,-1.0,9.0,
1972,179956,2,,-1.0,9.0,
1973,180751,2,,4.0,-1.0,
1974,181101,2,,1.0,-1.0,
1975,181473,2,,0.0,-1.0,
1976,181540,2,,-1.0,0.0,
1977,182412,2,,-1.0,0.0,
1978,182569,2,,-1.0,4.0,
1979,182796,2,,6.0,-1.0,
1980,183556,2,,8.0,-1.0,
1981,183894,2,,-1.0,2.0,
1982,184099,2,,9.0,-1.0,
1983,184457,2,,-1.0,8.0,
1984,184530,2,,2.0,-1.0,
1985,184554,2,,-1.0,9.0,
1986,184633,2,,-1.0,5.0,
1987,184643,2,,-1.0,4.0,
1988,184655,2,,7.0,-1.0,
1989,184713,2,,-1.0,9.0,
1990,185356,2,,9.0,-1.0,
1991,185883,2,,1.0,-1.0,
1992,186035,2,,0.0,-1.0,
1993,187317,2,,3.0,-1.0,
1994,187831,2,,6.0,-1.0,
1995,188396,2,,9.0,-1.0,
1996,189532,2,,6.0,-1.0,
1997,189889,2,,9.0,-1.0,
1998,190633,2,,-1.0,8.0,
1999,190647,2,,5.0,-1.0,
2000,191323,2,,-1.0,3.0,
2001,191402,2,,5.0,-1.0,
2002,191474,2,,6.0,-1.0,
2003,191639,2,,-1.0,7.0,
2004,191737,2,,-1.0,3.0,
2005,191927,2,,0.0,-1.0,
2006,192000,2,,-1.0,7.0,
2007,193046,2,,0.0,-1.0,
2008,194004,2,,-1.0,4.0,
2009,194114,2,,-1.0,3.0,
2010,194297,2,,6.0,-1.0,
2011,194548,2,,5.0,-1.0,
2012,196469,2,,9.0,-1.0,
2013,196904,2,,-1.0,4.0,
2014,196946,2,,5.0,-1.0,
2015,197099,2,,1.0,-1.0,
2016,198284,2,,0.0,-1.0,
2017,198867,2,,8.0,-1.0,
2018,199737,2,,-1.0,0.0,
2019,200790,2,,-1.0,7.0,
2020,201587,2,,1.0,-1.0,
2021,201650,2,,0.0,-1.0,
2022,202137,2,,7.0,-1.0,
2023,202141,2,,-1.0,5.0,
2024,202191,2,,-1.0,3.0,
2025,203120,2,,-1.0,1.0,
2026,204131,2,,-1.0,9.0,
2027,204159,2,,-1.0,0.0,
2028,205025,2,,4.0,-1.0,
2029,205118,2,,7.0,-1.0,
2030,205420,2,,5.0,-1.0,
2031,206925,2,,-1.0,0.0,
2032,207478,2,,-1.0,0.0,
2033,207629,2,,6.0,-1.0,
2034,207694,2,,-1.0,5.0,
2035,208002,2,,-1.0,9.0,
2036,209050,2,,5.0,-1.0,
2037,209139,2,,7.0,-1.0,
2038,209965,2,,-1.0,2.0,
2039,210009,2,,8.0,-1.0,
2040,210017,2,,8.0,-1.0,
2041,211301,2,,8.0,-1.0,
2042,211355,2,,2.0,-1.0,
2043,211411,2,,5.0,-1.0,
2044,211432,2,,-1.0,3.0,
2045,212675,2,,-1.0,3.0,
2046,213889,2,,1.0,-1.0,
2047,213973,2,,-1.0,1.0,
2048,214000,2,,-1.0,0.0,
2049,214514,2,,-1.0,4.0,
2050,215364,2,,-1.0,4.0,
2051,215473,2,,0.0,-1.0,
2052,216150,2,,-1.0,8.0,
2053,216596,2,,2.0,-1.0,
2054,216969,2,,7.0,-1.0,
2055,217982,2,,-1.0,9.0,
2056,218777,2,,-1.0,6.0,
2057,219228,2,,2.0,-1.0,
2058,219321,2,,-1.0,8.0,
2059,219711,2,,2.0,-1.0,
2060,220582,2,,-1.0,5.0,
2061,220659,2,,7.0,-1.0,
2062,220907,2,,-1.0,9.0,
2063,221406,2,,0.0,-1.0,
2064,222922,2,,8.0,-1.0,
2065,224107,2,,5.0,-1.0,
2066,224305,2,,-1.0,5.0,
2067,225189,2,,-1.0,1.0,
2068,225762,2,,0.0,-1.0,
2069,225869,2,,-1.0,7.0,
2070,226334,2,,2.0,-1.0,
2071,226470,2,,3.0,-1.0,
2072,228258,2,,1.0,-1.0,
2073,228280,2,,4.0,-1.0,
2074,229571,2,,5.0,-1.0,
2075,229701,2,,-1.0,0.0,
2076,231911,2,,6.0,-1.0,
2077,233519,2,,9.0,-1.0,
2078,233569,2,,-1.0,4.0,
2079,233585,2,,6.0,-1.0,
2080,234181,2,,2.0,-1.0,
2081,235146,2,,-1.0,9.0,
2082,235200,2,,-1.0,1.0,
2083,236022,2,,6.0,-1.0,
2084,236782,2,,3.0,-1.0,
2085,236981,2,,8.0,-1.0,
2086,238607,2,,7.0,-1.0,
2087,239775,2,,-1.0,7.0,
2088,240793,2,,-1.0,8.0,
2089,240868,2,,-1.0,6.0,
2090,243769,2,,5.0,-1.0,
2091,246191,2,,-1.0,2.0,
2092,246382,2,,-1.0,1.0,
2093,246523,2,,9.0,-1.0,
2094,246770,2,,-1.0,7.0,
2095,247176,2,,-1.0,3.0,
2096,247461,2,,-1.0,9.0,
2097,247790,2,,2.0,-1.0,
2098,247988,2,,7.0,-1.0,
2099,249018,2,,-1.0,9.0,
2100,249764,2,,-1.0,4.0,
2101,249776,2,,-1.0,4.0,
2102,250740,2,,-1.0,5.0,
2103,251281,2,,5.0,-1.0,
2104,251335,2,,-1.0,7.0,
2105,252039,2,,6.0,-1.0,
2106,252295,2,,-1.0,6.0,
2107,252841,2,,-1.0,0.0,
2108,252987,2,,-1.0,0.0,
2109,253463,2,,4.0,-1.0,
2110,253514,2,,-1.0,8.0,
2111,255088,2,,9.0,-1.0,
2112,257316,2,,0.0,-1.0,
2113,260337,2,,-1.0,5.0,
2114,260586,2,,-1.0,4.0,
2115,260974,2,,8.0,-1.0,
2116,261672,2,,-1.0,8.0,
2117,261954,2,,-1.0,2.0,
2118,262382,2,,8.0,-1.0,
2119,264273,2,,2.0,-1.0,
2120,264517,2,,1.0,-1.0,
2121,265228,2,,5.0,-1.0,
2122,265478,2,,4.0,-1.0,
2123,266424,2,,-1.0,6.0,
2124,267140,2,,-1.0,9.0,
2125,268376,2,,5.0,-1.0,
2126,268822,2,,4.0,-1.0,
2127,269956,2,,6.0,-1.0,
2128,270022,2,,-1.0,3.0,
2129,270338,2,,-1.0,7.0,
2130,271466,2,,5.0,-1.0,
2131,271861,2,,5.0,-1.0,
2132,272243,2,,9.0,-1.0,
2133,273505,2,,1.0,-1.0,
2134,275047,2,,6.0,-1.0,
2135,276031,2,,-1.0,4.0,
2136,276056,2,,-1.0,5.0,
2137,276514,2,,5.0,-1.0,
2138,276607,2,,6.0,-1.0,
2139,277688,2,,0.0,-1.0,
2140,279529,2,,-1.0,3.0,
2141,280623,2,,-1.0,2.0,
2142,280677,2,,0.0,-1.0,
2143,281036,2,,1.0,-1.0,
2144,281062,2,,3.0,-1.0,
2145,281299,2,,-1.0,8.0,
2146,281409,2,,4.0,-1.0,
2147,282080,2,,-1.0,0.0,
2148,282463,2,,-1.0,4.0,
2149,282805,2,,6.0,-1.0,
2150,283051,2,,0.0,-1.0,
2151,283265,2,,-1.0,6.0,
2152,283409,2,,-1.0,9.0,
2153,283421,2,,-1.0,2.0,
2154,283514,2,,-1.0,7.0,
2155,283779,2,,-1.0,4.0,
2156,285951,2,,8.0,-1.0,
2157,286698,2,,5.0,-1.0,
2158,286762,2,,1.0,-1.0,
2159,286964,2,,-1.0,8.0,
2160,287016,2,,9.0,-1.0,
2161,287410,2,,-1.0,8.0,
2162,289805,2,,-1.0,1.0,
2163,289887,2,,8.0,-1.0,
2164,290140,2,,9.0,-1.0,
2165,290358,2,,-1.0,3.0,
2166,290463,2,,-1.0,0.0,
2167,291749,2,,1.0,-1.0,
2168,292433,2,,0.0,-1.0,
2169,292451,2,,-1.0,0.0,
2170,293663,2,,-1.0,9.0,
2171,294161,2,,3.0,-1.0,
2172,294913,2,,5.0,-1.0,
2173,295109,2,,-1.0,4.0,
2174,296255,2,,7.0,-1.0,
2175,296542,2,,-1.0,3.0,
2176,296839,2,,-1.0,0.0,
2177,297384,2,,8.0,-1.0,
2178,297584,2,,8.0,-1.0,
2179,297762,2,,-1.0,9.0,
2180,298340,2,,-1.0,2.0,
2181,298565,2,,9.0,-1.0,
2182,298893,2,,-1.0,3.0,
2183,299079,2,,3.0,-1.0,
2184,299336,2,,3.0,-1.0,
2185,299645,2,,3.0,-1.0,
2186,300633,2,,-1.0,5.0,
2187,301145,2,,-1.0,6.0,
2188,302272,2,,-1.0,1.0,
2189,302408,2,,6.0,-1.0,
2190,302831,2,,-1.0,1.0,
2191,304813,2,,-1.0,9.0,
2192,305882,2,,3.0,-1.0,
2193,306479,2,,1.0,-1.0,
2194,307194,2,,1.0,-1.0,
2195,307513,2,,4.0,-1.0,
2196,307812,2,,-1.0,9.0,
2197,308407,2,,6.0,-1.0,
2198,309273,2,,8.0,-1.0,
2199,309572,2,,-1.0,0.0,
2200,310733,2,,-1.0,1.0,
2201,310832,2,,6.0,-1.0,
2202,311077,2,,-1.0,2.0,
2203,311737,2,,-1.0,8.0,
2204,312693,2,,3.0,-1.0,
2205,312797,2,,-1.0,1.0,
2206,313232,2,,-1.0,5.0,
2207,314211,2,,5.0,-1.0,
2208,314456,2,,1.0,-1.0,
2209,315154,2,,-1.0,9.0,
2210,315189,2,,-1.0,8.0,
2211,315219,2,,-1.0,0.0,
2212,315334,2,,-1.0,3.0,
2213,315955,2,,2.0,-1.0,
2214,316108,2,,4.0,-1.0,
2215,316169,2,,6.0,-1.0,
2216,316174,2,,2.0,-1.0,
2217,316200,2,,1.0,-1.0,
2218,316219,2,,-1.0,4.0,
2219,316661,2,,-1.0,7.0,
2220,316890,2,,-1.0,5.0,
2221,317074,2,,-1.0,2.0,
2222,317344,2,,8.0,-1.0,
2223,317605,2,,-1.0,2.0,
2224,318243,2,,-1.0,8.0,
2225,318735,2,,6.0,-1.0,
2226,318863,2,,6.0,-1.0,
2227,319853,2,,-1.0,8.0,
2228,320762,2,,1.0,-1.0,
2229,322060,2,,-1.0,8.0,
2230,322219,2,,6.0,-1.0,
2231,322760,2,,-1.0,6.0,
2232,322875,2,,-1.0,5.0,
2233,322952,2,,-1.0,3.0,
2234,324046,2,,-1.0,3.0,
2235,324546,2,,4.0,-1.0,
2236,325560,2,,-1.0,0.0,
2237,325647,2,,9.0,-1.0,
2238,326152,2,,5.0,-1.0,
2239,327379,2,,-1.0,2.0,
2240,329103,2,,9.0,-1.0,
2241,329333,2,,-1.0,7.0,
2242,329470,2,,-1.0,6.0,
2243,329568,2,,7.0,-1.0,
2244,330310,2,,3.0,-1.0,
2245,330643,2,,1.0,-1.0,
2246,331041,2,,2.0,-1.0,
2247,333034,2,,3.0,-1.0,
2248,333913,2,,8.0,-1.0,
2249,334438,2,,8.0,-1.0,
2250,334478,2,,1.0,-1.0,
